Name,ProductGroup,SKU,Barcode,MeasurementUnit,Cost,Markup,Price,Tax,IsTaxInclusivePrice,IsPriceChangeAllowed,IsUsingDefaultQuantity,IsService,IsEnabled,Description,Supplier,ReorderPoint,PreferredQuantity,LowStockWarning,WarningQuantity
Nescafe 3 in 1,Nestle,2,8961008219127,,0,0,50.0,,1,0,0,0,1,,,,,,
Mix Sweets 1000gm,Sweets,15,,,0,0,700.0,,1,0,1,0,1,,,,,,
Drinks;PURE HEAVEN Sparkling RED GRAPE 750ml;5.03262E+12;1100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;PURE HEAVEN Sparkling WHITE GRAPE 750ml;5.03262E+12;1100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS PINEAPPLE FROM INDONESIA 1 Litre;8.96101E+12;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS APPLE NECTAR 1 Litre;8.96101E+12;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS PEACH FRUIT DRINK 1 Litre;8.96101E+12;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS RED ANAAR FROM KANDAHAR 1 Litre;8.96101E+12;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS CHAUNSA MANGO NECTAR 1 Litre;8.96101E+12;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS GUAVA NECTAR 1 Litre;8.96101E+12;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS RED GRAPES FROM SPAIN 1 Litre;8.96101E+12;330,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Sprite Tin Pack 250ml;5.449E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Sprite 500ml;54491069;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Sprite 1L;couldnotscan;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Sprite 1.5L;5.449E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Sprite 2.25L;5.449E+12;210,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Coca Cola Tin Pack 250ml;5.449E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Coca Cola 500ml;54491472;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Coca Cola 1L;5.449E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Coca Cola 1.5L;5.449E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Coca Cola 2.25L;5.449E+12;210,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Sprite MINT 500ml;5.449E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Sprite MINT  1.5L;5.449E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;FANTA 1L;5.449E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;FANTA 1.5L;5.449E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Shezan NR Mango Drink 250ml;8.964E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Shezan NR Lychee Drink  250ml;8.964E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;BOOSTER WITH CAFFEINE & GINSENG 250ml;8.964E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS CHAUNSA MANGO NECTAR 230ml;8.96101E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Cappy PULPY ORANGE DRINK 350ml;87126754;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS APPLE Tin Pack 250ml;8.96101E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Nestle FRUITA VITALS Lime Tin Pack 250ml;8.96101E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;RANI float PEACH CHUNKS drink 240ml;6.26142E+12;140,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;POWER FULL 26 ESSENTIAL DRINK 250ml;5.904E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;POWER FULL GINSENG DRINK 250ml;5.904E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;POWER FULL GINSENG MANGO DRINK 250ml;5.904E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Red Bull STIMULANT DRINK;90162602;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;MURREE BREWERY LEMON MALT 250ml;1.86007E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;MURREE BREWERY PEACH MALT 250ml;1.86007E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Fruitien joy Mango Drink 1 Litre;8.964E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Fruitien joy RED ANAAR Drink 1 Litre;8.964E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Fruitien joy APPLE Drink 1 Litre;8.964E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Drinks;Fruitien joy Peach Drink 1 Litre;8.964E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Food;Adam's zeera Raita 200g;;95,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Food;Adam's yoghurt 400g;;195,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Food;POLAC PINEAPPLE SLICES IN HEAVY SYRUP 565 gm;8.85103E+12;450,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Cosmetics;Fair & Lovely Sashey 14ml;8.96101E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Food;Nestle Cerelac Wheat 6 plus months 25gm;couldnotscan;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Food;Nestle Cerelac Rice 6 plus months 25gm;couldnotscan;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Food;Nestle Cerelac Three Fruits & Wheat 6 plus months 25gm;couldnotscan;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Food;Nestle Bunyaad 130gm;8.96101E+12;190,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Food;Nestle EveryDay Tea Whitener 15 gm;8.96101E+12;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Food;Nestle CLASSIC Coffee 2gm;nocode;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Food;NESCAFE 3 IN1 22gm;8.96101E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Food;Nestle MILO MALT COCOA Powder Sashey 15gm;8.96101E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;KOLSON SLANTY SALT 30gm;6.71866E+11;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;KOLSON SLANTY SALT 5gm;6.71866E+11;10,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;SUPER CRISP Catty Chins CHEESE FLAVOUR 28gm;8.964E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;SUPER CRISP DALMOONG SALTED 37gm;8.964E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;SUPER CRISP PEANUTS SALTED 33gm;8.9611E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;SUPER CRISP NIMKOMIX SPICY 33gm;8.9611E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;KOLSON SLANTY VEGETABLE 12gm;6.71866E+11;20,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;KOLSON SNACKERS French Cheese 12gm;6.71866E+11;20,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;KOLSON SNACKERS Hot Masala Flavor 36gm;6.71866E+11;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;KOLSON SNACKERS Pizza Flavor 6gm;6.71866E+11;10,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;KOLSON Potato Sticks PEPPER SALT FLAVOUR 16gm;6.71866E+11;20,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;KOLSON CHEESE BALLS Masala Cheese Flavour 13gm;6.71866E+11;20,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Folds Texas BBQ Flavor Corn & Wheat Snacks 21gm;6.71866E+11;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;SHAH NIMKO ROYAL MIX 45gm;8.964E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Lay's wavy Texas BBQ PARTY PACK 75gm;8.964E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Lay's wavy Texas BBQ HANGOUT PACK 48gm;8.964E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Lay's wavy Texas BBQ QUICK CRUNCH 30gm;8.964E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Lay's wavy Texas BBQ QUICK CRUNCH 21gm;8.964E+12;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Lay's French Cheese HANGOUT PACK 47gm;8.964E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Lay's French Cheese 14gm;8.964E+12;20,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Lay's Classic 14gm;8.964E+12;20,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Lay's Yogurt & Herb BEET THE HUNGER 33gm;8.964E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Lay's Yogurt & Herb 14gm;8.964E+12;20,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;SPER CRISP SALTED 46gm;8.964E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Lay's Masala HANGOUT PACK 51gm;8.964E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Lay's Masala BEET THE HUNGER 33gm;8.964E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Kurkure CHUTNEY CHASKA 78gm;8.964E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;SPER CRISP BAR.B.Q 46gm;8.964E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Kurkure RED CHILLI JHATKA 78gm;8.964E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Kurkure RED CHILLI JHATKA 21gm;8.964E+12;20,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Kurkure Nimko Chatpata Mix 36gm;8.964E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Cheetos Flamin Hot 41gm;8.964E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Lay's Yogurt & Herb CRICKET WALI PARTY 77gm;8.964E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Lay's Yogurt & Herb HANGOUT PACK 51gm;8.964E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Lay's French Cheese GHAR PAR PARTY 77gm;8.964E+12;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;KOLSON SLANTY SALT 19gm;6.71866E+11;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Snacks;Cheetos Puffs Ketchup 21gm;8.964E+12;20,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Carebaby Diaper XL 72 Pcs;9.23218E+11;2700,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Carebaby Diaper XXL 60 Pcs;9.251E+11;2700,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Carebaby Diaper S 96 Pcs;9.23218E+11;2700,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Carebaby Diaper M 88 Pcs;9.23218E+11;2700,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Carebaby Diaper L 80 Pcs;9.23218E+11;2700,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Bona Papa Diaper XL 72 Pcs;8.964E+12;2500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Bona Papa Diaper L 80 Pcs;8.964E+12;2500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Bona Papa Diaper S 96 Pcs;8.964E+12;2500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Bona Papa Diaper M 88 Pcs;8.964E+12;2500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;molfix Diaper 1 78 Pcs;8.964E+12;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;molfix Diaper 2 68 Pcs;8.964E+12;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;molfix Diaper 3 60 Pcs;8.964E+12;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;molfix Diaper 4 54 Pcs;8.964E+12;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;molfix Diaper 5 48 Pcs;8.964E+12;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;molfix Diaper 6 42 Pcs;8.964E+12;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;canbebe Diaper 2 74 Pcs ;8.69074E+12;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;canbebe Diaper 3 64 Pcs ;8.69074E+12;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;canbebe Diaper 5 52 Pcs ;8.69074E+12;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Rocket Diaper 4 80 Pcs ;8.964E+12;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;GOOD CARE Diaper 3 84 Pcs;8.964E+12;2000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;GOOD CARE Diaper 6 56 Pcs;8.964E+12;2000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;GOOD CARE Diaper 5 60 Pcs;8.964E+12;2000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;GOOD CARE Diaper 2 96 Pcs;8.964E+12;2000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;GOOD CARE Diaper 4 72 Pcs;8.964E+12;2000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Pampers Diaper 3 60 Pcs;8.00654E+12;2200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Pampers Diaper 4 54 Pcs;8.00654E+12;2200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Diapers;Pampers Diaper 3 62 Pcs;8.00654E+12;2200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillette MACH3 START Blade 2 Pcs;4.90243E+12;1720,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillette SKINGUARD Blade 2 Pcs;7.70202E+12;1980,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillette MACH3 TURBO Blade 2 Pcs;7.70202E+12;2090,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillette MACH3 Blade 4 Pcs;7.70202E+12;2800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillette MACH3 START Razor;7.70202E+12;1070,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillette Blue II Plus Razor;3.01426E+12;130,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Gillette Blue 3 Razor;7.70202E+12;270,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Trim II XL Razor;nocode;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Camelion AA 1.2V Rechargeable 2700 mAh 2 Pcs;4.26022E+12;1100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Camelion AA 1.5V Super Heavy Duty 2 Pcs;4.26003E+12;180,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Camelion AA 1.2V Rechargeable Always Ready 2700 mAh 2 Pcs ;8.49198E+11;1220,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Camelion AA 1.2V Rechargeable Always Ready 1000 mAh 2 Pcs ;4.26022E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Energizer AAA2 1.5V MAX 2 Pcs;8.88802E+12;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;DURACELL AAA2 1.5V 2 Pcs;5.00039E+12;330,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;BTY AA 1.2V Rechargeable Battery 3000mAh ;6.9317E+12;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Camelion A23 12V Alkaline 1 Pcs ;nocode;65,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;NutriNanga NN-LF 200gm;;580,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Camelion Battery Charger BC-1010B;4.26022E+12;1500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALI Lyallpur MARGARINE 1000gm;nocode;800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALI Lyallpur MARGARINE 500gm;nocode;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALI Lyallpur MARGARINE 250gm;nocode;200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALI Lyallpur MARGARINE 160gm;nocode;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALI Lyallpur MARGARINE 80gm;nocode;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALI Lyallpur MARGARINE 40gm;nocode;20,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Adam's Singles Cheddar Slices 10Pcs 200gm;8.964E+12;540,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Adam's Singles Cheddar Cheese 200gm;8.964E+12;550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Adam's Singles Buffalo Mozzarella Cheese 200gm;8.964E+12;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Blue Band MARGARINE Margarine Spread 180gm;8.9611E+12;270,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Blue Band MARGARINE Margarine Spread 90gm;8.9611E+12;140,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Adam's Pizza Cheese 200gm;8.964E+12;620,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Awaan Seets Desi Ghee 1000gm,Sweets,13,,,0,0,1300.0,,1,0,1,0,1,,,,,,
;Awaan Seets Desi Ghee 500gm;nocode;650,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Awaan Seets Desi Ghee 250gm,Sweets,14,,,0,0,325.0,,1,0,1,0,1,,,,,,
;Omore Kulfa Ice Cream 1 Litre;8.964E+12;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Mango Ice Cream 1 Litre;8.964E+12;370,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Pista Ice Cream 1 Litre;8.964E+12;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Strawberry Ice Cream 1 Litre;8.964E+12;340,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Shahi Mango Ice Cream 1 Litre;8.964E+12;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Vanilla Ice Cream 1 Litre;8.964E+12;340,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore TUTTY FRUTTY Ice Cream 1 Litre;8.964E+12;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Kulfa Ice Cream 450ml;8.964E+12;250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Mango Ice Cream 450ml;8.964E+12;200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S King Kulfa Ice Cream 1 Litre;8.96101E+12;450,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Chaunsa Mango Ice Cream 1 Litre;8.96101E+12;420,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Pista Ice Cream 1 Litre;8.96101E+12;430,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Strawberry Ice Cream 1 Litre;8.96101E+12;420,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Vanilla Ice Cream 1 Litre;8.96101E+12;370,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Caramel Vanilla Ice Cream 1 Litre;8.96101E+12;450,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S King Kulfa Ice Cream 450ml;8.96101E+12;290,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Chaunsa Mango Ice Cream 450ml;8.96101E+12;270,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Hico Kulfa Ice Cream 1 Litre;4.42642E+12;425,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Hico Mango Ice Cream 1 Litre;4.42642E+12;325,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Hico Praline Ice Cream 1 Litre;4.42642E+12;425,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Hico Cookies & Cream Ice Cream 1 Litre;4.42642E+12;425,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Hico Caramel 1.5 Litre;4.42642E+12;845,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Hico Mango Ice Cream 1.5 Litre;4.42642E+12;845,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Strawberry & Vanilla Ice Cream 1.4 Litre;8.964E+12;650,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Hico TUTTY FRUTTY Ice Cream 1.5 Litre;4.42642E+12;895,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore mango & Vanilla Ice Cream 1.4 Litre;8.964E+12;650,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore kulfa Ice Cream 1.4 Litre;8.964E+12;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Praline Ice Cream 800ml;8.96101E+12;650,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Caramel Crunch & Chocolate Ice Cream 1.4 Litre;8.96101E+12;800,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Strawberry Cheesecake Cone Ice Cream 100ml;8.964E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Caramel Crunch Cone Ice Cream 100ml;8.964E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Chocolate Crispies Cone Ice Cream 100ml;8.964E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Vanilla Choco nuts Cone Ice Cream 100ml;8.964E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Vanilla Chocolate Cone Ice Cream 80ml;8.964E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Kulfa Cup Ice Cream 100ml;8.964E+12;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Mango Cup Ice Cream 100ml;8.964E+12;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Paddle Pop Mango 60ml;8.96101E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Candy Pop Cup Ice Cream 60ml;8.964E+12;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Chocolate Cornetto 100ml;8.96101E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Cookies Cornetto 100ml;8.96101E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Brownie Disk Cornetto 105ml;8.96101E+12;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Classico Cornetto 100ml;8.96101E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Flirty Berry Cornetto 100ml;8.96101E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Vanilla Caramel Disk Cornetto 105ml;8.96101E+12;130,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Pop Cone Cornetto 100ml;8.96101E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Choco Coffee Disk Cornetto 105ml;8.96101E+12;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S MAGNUM ALMOND 80ml;8.96101E+12;260,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S DONUT ALMOND 85ml;8.96101E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S KK Big Slice 80ml;8.96101E+12;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Feast Caramel 80ml;8.96101E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Paddle Pop Moo 55ml;8.96101E+12;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Paddle Pop LAVA 50ml;8.96101E+12;40,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Paddle Pop JET SPORT 50ml;8.96101E+12;30,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;WALL'S Choc Bar 50ml;8.96101E+12;50,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Omore Shahi Mango 50ml;8.964E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
;Hico Creamy Pop Mango 50ml;4.42642E+12;60,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Breaded Selection;Nuggets 270gm;8.964E+12;449,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Breaded Selection;Nuggets (E.P) 1000gm;8.964E+12;1232,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Breaded Selection;Fun Nuggets 265gm;8.964E+12;464,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Breaded Selection;Fun Nuggets (E.P) 795gm;8.964E+12;1092,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Breaded Selection;Haray Bharay Nuggets (E.P) 1000gm;8.964E+12;1192,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Breaded Selection;Chicken Tempura (E.P) 660gm;8.964E+12;1182,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Breaded Selection;Croquettes (E.P) 1000gm;8.964E+12;1232,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Breaded Selection;Tender Pops 260gm;8.964E+12;464,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Breaded Selection;Tender Pops (E.P) 780gm;8.964E+12;1152,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Breaded Selection;Feiry Finger (E.P) 780gm;8.964E+12;1282,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Breaded Selection;Burger Patties 400gm;8.964E+12;514,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Breaded Selection;Burger Patties (E.P) 1070gm;8.964E+12;1332,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
